RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,churn_probability,predicted_churn,customer_id,segment,age,gender,city,branch_code,annual_income_inr,credit_score,tenure_months,num_products_held,products_held,is_digital_user,preferred_channel,relationship_manager,has_loan,has_credit_card,has_investments,churn_flag,avg_monthly_balance_inr_mean,avg_monthly_balance_inr_std,avg_monthly_balance_inr_min,avg_monthly_balance_inr_max,num_debit_txns_mean,num_debit_txns_sum,num_credit_txns_mean,num_credit_txns_sum,digital_logins_mean,digital_logins_sum,branch_visits_mean,branch_visits_sum,total_complaints,avg_nps,balance_trend_slope,recency_ratio,complaint_month_pct,login_trend_slope,segment_enc,gender_enc,city_enc,branch_code_enc,products_held_enc,preferred_channel_enc,cluster
2799,15576044,Macdonald,579,Germany,Male,28,6,150329.15,1,1,0,145558.42,0,0.11702196,0,CUST002799,Affluent,0.0,0,Germany,0,0.0,579.0,6.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,150329.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2800,15775662,McKay,760,France,Male,43,8,121911.59,1,1,0,193312.33,0,0.3332982,0,CUST002800,Affluent,0.0,0,France,0,0.0,760.0,8.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,121911.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2801,15646817,Chiekwugo,769,France,Male,51,9,156773.78,2,1,0,40257.79,0,0.4436469,0,CUST002801,Affluent,0.0,0,France,0,0.0,769.0,9.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,156773.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2802,15596060,Skinner,498,Spain,Male,29,8,127864.26,1,1,1,46677.9,0,0.02199153,0,CUST002802,Affluent,30.0,M,Chennai,BR045,813615.0,616.0,49.0,3.0,"Insurance,Savings,Loan",1.0,Phone,0.0,1.0,0.0,1.0,1.0,41660.83083333333,13900.700094613583,21123.16,71379.7,10.5,126.0,3.083333333333333,37.0,5.083333333333333,61.0,0.5833333333333334,7.0,2.0,4.333333333333333,2818.6948601398603,1.425516968362977,0.1666666666666666,0.506993006993007,0.0,1.0,2.0,44.0,775.0,3.0,1.0
2803,15723299,Sorokina,774,France,Male,53,4,113709.28,1,1,1,153887.93,1,0.23168881,0,CUST002803,Affluent,62.0,F,Bangalore,BR013,1355262.0,843.0,98.0,4.0,"FD,Loan,Current,Demat",1.0,Mobile,0.0,1.0,0.0,1.0,0.0,112601.40166666669,32288.71544620865,68314.03,154210.74,13.583333333333334,163.0,4.083333333333333,49.0,8.75,105.0,0.4166666666666667,5.0,1.0,6.416666666666667,4439.346363636363,1.4181554413207793,0.0833333333333333,0.0734265734265734,0.0,0.0,1.0,12.0,584.0,1.0,0.0
2804,15636982,Weller,705,Germany,Female,43,7,79974.55,1,1,1,103108.33,0,0.52329695,1,CUST002804,Mass,0.0,0,Germany,0,0.0,705.0,7.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,79974.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,15751175,Bess,648,France,Female,44,2,0.0,2,1,1,58652.23,0,0.046764635,0,CUST002805,HNI,65.0,M,Pune,BR050,3525485.0,782.0,98.0,1.0,Current,1.0,Net_Banking,0.0,0.0,0.0,0.0,1.0,230293.6075,80808.77455480192,107683.77,350883.91,8.916666666666666,107.0,1.75,21.0,5.583333333333333,67.0,0.6666666666666666,8.0,2.0,5.333333333333333,20136.47863636364,1.729626614058122,0.1666666666666666,0.6818181818181819,1.0,1.0,7.0,49.0,158.0,2.0,1.0
2806,15618936,MacDonald,688,France,Female,51,5,0.0,1,1,0,91624.11,1,0.8856145,1,CUST002806,Mass,0.0,0,France,0,0.0,688.0,5.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,15787529,Gray,592,Spain,Male,38,0,0.0,1,1,0,65986.48,1,0.24036947,0,CUST002807,Mass,0.0,0,Spain,0,0.0,592.0,0.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,15780128,Ogbonnaya,705,France,Male,33,3,144427.96,2,1,0,113845.19,0,0.0963108,0,CUST002808,Mass,46.0,M,Kolkata,BR028,588894.0,674.0,89.0,4.0,"Demat,Insurance,Savings,Credit_Card",1.0,Net_Banking,0.0,0.0,1.0,1.0,1.0,34265.04666666667,12228.853621176087,21010.73,62520.79,10.25,123.0,4.166666666666667,50.0,5.083333333333333,61.0,0.8333333333333334,10.0,1.0,5.75,2601.5006293706297,1.5316138543010651,0.0833333333333333,0.534965034965035,2.0,1.0,5.0,27.0,411.0,2.0,1.0
2809,15615991,Udegbulam,654,France,Male,42,7,99263.09,1,1,1,67607.9,0,0.12233794,0,CUST002809,Mass,0.0,0,France,0,0.0,654.0,7.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,99263.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,15757001,Mai,624,France,Female,32,2,79368.87,2,1,1,145471.94,0,0.05333779,0,CUST002810,Mass,0.0,0,France,0,0.0,624.0,2.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,79368.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,15595388,Yeh,594,France,Female,30,10,0.0,2,1,1,124071.71,0,0.024331372,0,CUST002811,Mass,0.0,0,France,0,0.0,594.0,10.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,15699550,Babbage,695,Spain,Female,34,9,0.0,2,1,1,67502.12,0,0.026816446,0,CUST002812,Mass,0.0,0,Spain,0,0.0,695.0,9.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2813,15581620,Franklin,597,France,Male,28,2,0.0,3,1,1,78707.97,0,0.12989573,0,CUST002813,Affluent,29.0,F,Ahmedabad,BR050,1314391.0,846.0,74.0,1.0,Credit_Card,1.0,Mobile,0.0,0.0,1.0,0.0,0.0,109891.38833333337,26944.058874351584,75667.12,151541.2,15.833333333333334,190.0,5.75,69.0,7.833333333333333,94.0,0.4166666666666667,5.0,1.0,7.5,-1105.358531468532,0.9968402847120186,0.0833333333333333,0.0559440559440559,0.0,0.0,0.0,49.0,0.0,1.0,0.0
2814,15600934,Randell,758,France,Female,52,7,125095.94,1,1,0,171189.83,1,0.7704693,1,CUST002814,NRI,41.0,M,Ahmedabad,BR013,7685999.0,713.0,11.0,1.0,Demat,0.0,Branch,1.0,0.0,0.0,1.0,0.0,693664.1291666667,153078.9019856991,415731.89,867431.04,14.416666666666666,173.0,5.333333333333333,64.0,0.0,0.0,1.4166666666666667,17.0,1.0,8.416666666666666,-14259.212132867133,0.9503358658329166,0.0833333333333333,0.0,3.0,1.0,0.0,12.0,309.0,0.0,2.0
2815,15738672,Paterson,737,Germany,Female,40,2,162485.8,2,1,0,149381.32,0,0.21902332,0,CUST002815,Affluent,0.0,0,Germany,0,0.0,737.0,2.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,162485.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2816,15721307,Pickering,694,Germany,Male,37,1,95668.82,2,1,0,100335.55,0,0.08850277,0,CUST002816,Mass,45.0,M,Kolkata,BR046,334235.0,822.0,53.0,5.0,"Current,FD,Savings,Demat,Loan",0.0,Branch,0.0,1.0,0.0,1.0,0.0,31968.025833333333,6515.300892695117,20406.91,38399.65,14.916666666666666,179.0,4.416666666666667,53.0,0.0,0.0,0.9166666666666666,11.0,0.0,8.416666666666666,728.7039510489511,0.9883717291361976,0.0,0.0,2.0,1.0,5.0,45.0,234.0,0.0,0.0
2817,15619280,Uspensky,683,France,Male,25,4,0.0,2,1,0,152698.24,0,0.020583568,0,CUST002817,Mass,51.0,F,Ahmedabad,BR012,519067.0,762.0,44.0,3.0,"Credit_Card,Demat,Savings",1.0,Mobile,0.0,0.0,1.0,1.0,1.0,31428.13833333333,13144.504737791194,12146.02,51340.16,9.75,117.0,3.583333333333333,43.0,5.0,60.0,0.5,6.0,1.0,4.083333333333333,3273.4688811188807,1.727478767224399,0.0833333333333333,0.6993006993006993,2.0,0.0,0.0,11.0,49.0,1.0,1.0
2818,15768244,Macleod,538,Spain,Female,30,8,0.0,2,1,1,41192.95,0,0.028542109,0,CUST002818,Mass,0.0,0,Spain,0,0.0,538.0,8.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2819,15806837,Nnaife,669,France,Male,37,4,0.0,1,1,0,132540.33,0,0.21176253,0,CUST002819,Mass,53.0,F,Mumbai,BR034,474004.0,639.0,72.0,3.0,"Loan,Demat,Insurance",0.0,Branch,0.0,1.0,0.0,1.0,0.0,37726.22833333333,7839.524103933901,26222.83,51029.53,14.166666666666666,170.0,5.75,69.0,0.0,0.0,1.8333333333333333,22.0,1.0,8.25,-1095.0881118881118,0.9005057913344731,0.0833333333333333,0.0,2.0,0.0,6.0,33.0,849.0,0.0,0.0
2820,15643496,Randolph,730,France,Female,34,5,74197.38,2,1,0,96875.52,0,0.10701672,0,CUST002820,Mass,0.0,0,France,0,0.0,730.0,5.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,74197.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2821,15813916,Kudryashova,622,France,Female,31,1,89688.94,1,1,1,152305.47,0,0.0975885,0,CUST002821,Mass,46.0,M,Ahmedabad,BR038,535022.0,661.0,38.0,1.0,FD,1.0,Mobile,0.0,0.0,0.0,0.0,1.0,31292.315833333338,9575.113642645292,16130.17,49602.01,10.333333333333334,124.0,2.75,33.0,3.6666666666666665,44.0,0.5833333333333334,7.0,4.0,4.333333333333333,1578.9038111888112,1.3218230464057874,0.3333333333333333,0.2727272727272727,2.0,1.0,0.0,37.0,473.0,1.0,1.0
2822,15626385,George,714,Spain,Female,33,10,103121.33,2,1,1,49672.01,0,0.0660316,0,CUST002822,Affluent,0.0,0,Spain,0,0.0,714.0,10.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,103121.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2823,15603582,Robertson,569,Spain,Female,34,3,0.0,1,1,0,133997.53,0,0.23401833,0,CUST002823,Mass,0.0,0,Spain,0,0.0,569.0,3.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,15764351,Yuryeva,668,Germany,Female,59,5,120170.07,1,0,1,50454.8,0,0.57025695,1,CUST002824,Affluent,56.0,F,Delhi,BR021,1480352.0,721.0,53.0,1.0,Insurance,1.0,Phone,0.0,0.0,0.0,1.0,0.0,118801.77083333331,26157.73831624469,81677.64,165048.79,15.916666666666666,191.0,3.583333333333333,43.0,7.083333333333333,85.0,0.4166666666666667,5.0,1.0,7.083333333333333,-3786.89409090909,0.7958828757537869,0.0833333333333333,0.3741258741258741,0.0,0.0,3.0,20.0,627.0,3.0,0.0
2825,15667938,Hurst,628,France,Male,32,9,149136.31,2,1,1,16402.11,0,0.03286498,0,CUST002825,Affluent,0.0,0,France,0,0.0,628.0,9.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,149136.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2826,15576360,Ch'iu,600,France,Male,40,1,141136.79,1,1,1,67803.83,0,0.07833077,0,CUST002826,Mass,51.0,F,Ahmedabad,BR031,563624.0,760.0,96.0,4.0,"Loan,Current,Insurance,Credit_Card",0.0,Branch,0.0,1.0,1.0,1.0,0.0,45612.818333333336,11046.8393520268,32471.36,64237.12,14.75,177.0,4.333333333333333,52.0,0.0,0.0,1.5,18.0,3.0,7.583333333333333,652.2695804195806,1.1856783581049777,0.25,0.0,2.0,0.0,0.0,30.0,823.0,0.0,0.0
2827,15628813,King,693,France,Female,43,4,152341.55,1,1,0,9241.78,0,0.29062745,0,CUST002827,Mass,62.0,M,Kolkata,BR026,480209.0,719.0,21.0,1.0,Loan,0.0,Branch,0.0,1.0,0.0,0.0,1.0,26505.14083333333,9912.916370826,13258.04,49195.22,9.666666666666666,116.0,2.833333333333333,34.0,0.0,0.0,1.5833333333333333,19.0,1.0,3.4166666666666665,2033.461783216783,1.6180628515508164,0.0833333333333333,0.0,2.0,1.0,5.0,25.0,779.0,0.0,1.0
2828,15584190,Esposito,704,France,Male,36,7,120026.98,2,0,1,100601.73,0,0.08642508,0,CUST002828,Affluent,0.0,0,France,0,0.0,704.0,7.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,120026.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,15716449,Fraser,527,Spain,Male,33,9,132168.28,1,0,0,98734.15,0,0.049817983,0,CUST002829,Affluent,0.0,0,Spain,0,0.0,527.0,9.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,132168.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,15759913,Trentini,553,Germany,Male,43,6,85200.82,2,1,1,160574.09,0,0.07362295,0,CUST002830,Mass,0.0,0,Germany,0,0.0,553.0,6.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,85200.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,15701555,Nicholls,575,Spain,Male,53,1,84903.33,2,0,1,26015.8,0,0.27867243,0,CUST002831,Mass,57.0,M,Bangalore,BR026,342272.0,618.0,55.0,1.0,Savings,0.0,Branch,0.0,0.0,0.0,0.0,0.0,28539.0475,5575.105998602791,21135.6,39135.12,12.583333333333334,151.0,6.083333333333333,73.0,0.0,0.0,1.5833333333333333,19.0,1.0,7.75,559.8734615384618,1.218772612540698,0.0833333333333333,0.0,2.0,1.0,1.0,25.0,939.0,0.0,0.0
2832,15758482,Montalvo,626,France,Female,32,0,0.0,2,0,0,187172.54,0,0.033317704,0,CUST002832,Mass,60.0,F,Delhi,BR042,595046.0,694.0,104.0,3.0,"Savings,Current,Credit_Card",1.0,Net_Banking,0.0,0.0,1.0,0.0,1.0,32652.164166666666,11478.236020157658,17470.82,48464.95,10.333333333333334,124.0,1.75,21.0,5.583333333333333,67.0,0.4166666666666667,5.0,1.0,4.333333333333333,2153.985839160839,1.2511691839088177,0.0833333333333333,0.2552447552447552,2.0,0.0,3.0,41.0,966.0,2.0,1.0
2833,15758171,Tien,582,France,Male,20,4,0.0,1,1,1,55763.66,0,0.025414921,0,CUST002833,Mass,0.0,0,France,0,0.0,582.0,4.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,15680346,Chuang,683,Spain,Male,40,8,0.0,1,1,0,75848.22,0,0.30090204,0,CUST002834,HNI,43.0,M,Hyderabad,BR030,4743787.0,811.0,96.0,2.0,"Demat,Loan",1.0,Branch,0.0,1.0,0.0,1.0,0.0,399140.6225,97700.13110079285,248745.14,536626.11,14.833333333333334,178.0,3.75,45.0,8.833333333333334,106.0,0.3333333333333333,4.0,0.0,9.166666666666666,13761.298846153844,1.224643338629898,0.0,0.0839160839160839,1.0,1.0,4.0,29.0,415.0,0.0,2.0
2835,15649124,Fang,850,France,Male,30,9,121535.18,1,0,0,40313.47,0,0.045623284,0,CUST002835,Affluent,0.0,0,France,0,0.0,850.0,9.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,121535.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,15812917,Kosisochukwu,653,Spain,Male,35,6,116662.96,2,1,1,23864.21,0,0.06092874,0,CUST002836,Mass,63.0,M,Kolkata,BR033,371653.0,848.0,116.0,3.0,"Savings,Insurance,FD",1.0,Branch,0.0,0.0,0.0,1.0,0.0,30434.676666666663,7745.988031903218,19645.36,41151.75,14.5,174.0,5.0,60.0,7.666666666666667,92.0,0.8333333333333334,10.0,0.0,8.416666666666666,226.43965034965035,0.9503127679643054,0.0,0.3216783216783216,2.0,1.0,5.0,32.0,1059.0,0.0,0.0
2837,15768455,Young,679,France,Male,60,8,0.0,2,1,1,51380.9,0,0.13702993,0,CUST002837,HNI,36.0,F,Bangalore,BR027,4794341.0,602.0,24.0,4.0,"FD,Demat,Loan,Savings",1.0,Mobile,0.0,1.0,0.0,1.0,0.0,347743.91333333333,63341.91145046945,251882.09,450014.77,15.916666666666666,191.0,5.75,69.0,8.583333333333334,103.0,0.5833333333333334,7.0,0.0,7.333333333333333,-3346.425524475527,0.998949656003333,0.0,-0.0804195804195804,1.0,0.0,1.0,26.0,543.0,1.0,2.0
2838,15703059,Scott,549,Germany,Female,49,6,124829.16,1,0,1,93551.36,0,0.606217,1,CUST002838,Affluent,0.0,0,Germany,0,0.0,549.0,6.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,124829.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2839,15646196,Yeh,850,Spain,Female,36,2,155180.56,2,0,0,169415.54,0,0.1798164,0,CUST002839,Affluent,0.0,0,Spain,0,0.0,850.0,2.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,155180.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2840,15585451,Vigano,558,Germany,Female,32,1,108262.87,1,1,1,6935.31,0,0.30266392,0,CUST002840,Affluent,0.0,0,Germany,0,0.0,558.0,1.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,108262.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2841,15714057,Windradyne,528,Spain,Male,40,4,0.0,2,1,0,25399.7,0,0.047865424,0,CUST002841,Mass,33.0,M,Mumbai,BR017,397547.0,786.0,25.0,1.0,Current,1.0,Net_Banking,0.0,0.0,0.0,0.0,1.0,23798.14333333333,9703.720805277206,11354.84,40681.11,10.416666666666666,125.0,3.5,42.0,4.75,57.0,0.5,6.0,0.0,4.333333333333333,2210.783076923077,1.5860166005555356,0.0,0.2902097902097902,2.0,1.0,6.0,16.0,158.0,2.0,1.0
2842,15748473,Curnow,801,France,Male,38,5,0.0,2,1,0,66256.27,0,0.036413226,0,CUST002842,Mass,0.0,0,France,0,0.0,801.0,5.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2843,15785782,Ugonna,513,Spain,Male,48,2,0.0,1,1,1,114709.13,1,0.25301334,0,CUST002843,Mass,0.0,0,Spain,0,0.0,513.0,2.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2844,15693233,De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0,0.053036775,0,CUST002844,Mass,0.0,0,Germany,0,0.0,666.0,6.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,99812.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2845,15757521,Ricci,606,France,Male,35,2,132164.26,1,0,1,164815.59,0,0.089013904,0,CUST002845,Affluent,0.0,0,France,0,0.0,606.0,2.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,132164.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2846,15812513,Nnaife,599,Germany,Male,45,10,103583.05,1,1,0,132127.69,1,0.69590545,1,CUST002846,Affluent,0.0,0,Germany,0,0.0,599.0,10.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,103583.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2847,15674950,Ebelechukwu,544,Germany,Male,39,4,142406.43,2,1,0,146637.45,0,0.17743386,0,CUST002847,Mass,61.0,F,Chennai,BR013,387282.0,784.0,25.0,4.0,"Demat,Credit_Card,Insurance,Savings",0.0,Branch,0.0,0.0,1.0,1.0,0.0,32519.71583333333,7197.317508695302,23160.06,41396.03,15.833333333333334,190.0,5.333333333333333,64.0,0.0,0.0,1.75,21.0,2.0,8.75,540.938916083916,1.127034504921448,0.1666666666666666,0.0,2.0,0.0,2.0,12.0,326.0,0.0,0.0
2848,15678572,Keating,529,Spain,Male,38,7,99842.5,2,1,0,90256.06,1,0.13665336,0,CUST002848,Mass,39.0,M,Bangalore,BR049,496442.0,710.0,26.0,4.0,"Loan,FD,Demat,Credit_Card",0.0,Branch,0.0,1.0,1.0,1.0,0.0,43167.285833333335,8781.334768596049,28149.73,55525.56,14.666666666666666,176.0,5.833333333333333,70.0,0.0,0.0,1.6666666666666667,20.0,2.0,7.083333333333333,1379.9612237762235,1.2857051967456572,0.1666666666666666,0.0,2.0,1.0,1.0,48.0,872.0,0.0,0.0
2849,15713608,Tuan,850,France,Female,41,5,0.0,2,1,1,34827.43,0,0.037721507,0,CUST002849,Mass,32.0,F,Bangalore,BR009,352014.0,636.0,97.0,1.0,Credit_Card,0.0,Branch,0.0,0.0,1.0,0.0,0.0,28337.748333333333,7393.953006789748,18219.57,38869.22,14.833333333333334,178.0,4.166666666666667,50.0,0.0,0.0,2.0,24.0,0.0,7.75,98.57846153846134,0.9251048917039904,0.0,0.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0
2850,15579262,Shearston,497,France,Male,41,9,0.0,1,0,0,22074.48,0,0.3167319,0,CUST002850,Mass,0.0,0,France,0,0.0,497.0,9.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,15610426,Tien,764,France,Female,39,5,81042.42,1,0,1,109805.17,0,0.20822117,0,CUST002851,Mass,0.0,0,France,0,0.0,764.0,5.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,81042.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,15776454,Hamilton,603,France,Female,48,5,0.0,1,1,0,100478.6,1,0.803872,1,CUST002852,Mass,0.0,0,France,0,0.0,603.0,5.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,15771483,Arnold,609,France,Male,40,6,0.0,2,1,1,97416.34,0,0.013339794,0,CUST002853,Mass,0.0,0,France,0,0.0,609.0,6.0,0.0,2 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,15648489,Ting,487,France,Male,53,4,199689.49,1,1,1,24207.86,1,0.11660379,0,CUST002854,Affluent,0.0,0,France,0,0.0,487.0,4.0,0.0,1 Product(s),0.0,0,0.0,0.0,0.0,0.0,0.0,199689.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
